Observer: RMA
     lat: 50:50:38.5
     lon: 4:23:34.5
    date: 20250211

           BEIDOU-2 I    BEIDOU-2 G    BEIDOU-2 I    BEIDOU-2 I    BEIDOU-2 I    BEIDOU-2 I    BEIDOU-2 G    BEIDOU-2 M    BEIDOU-2 M    BEIDOU-2 M    BEIDOU-2 G    BEIDOU-3S   
           GSO-1 (C06    4 (C04)       GSO-2 (C07    GSO-3 (C08    GSO-4 (C09    GSO-5 (C10    5 (C05)       3 (C11)       4 (C12)       6 (C14)       6 (C02)       IGSO-1S (C 

12:40 |  -52.2  -81.0  -54.8  115.8   36.3   15.0  -34.1   76.5  -54.1  131.7    1.6   44.7  -20.2  -58.6  -48.9   56.9   -5.7  169.4   53.2   92.9    0.5  140.1   -2.2 -134.5
12:45 |  -51.4  -78.7  -54.5  116.7   34.7   15.8  -35.8   77.3  -54.2  134.4   -0.3   44.8  -22.1  -58.4  -47.7   58.5   -7.6  169.5   52.6   95.4    0.6  140.1   -0.3 -134.4
12:50 |  -50.5  -76.6  -54.3  117.6   33.1   16.5  -37.3   78.1  -54.1  137.1   -2.2   44.9  -24.0  -58.1  -46.3   60.1   -9.5  169.7   51.8   97.7    0.6  140.1    1.6 -134.2
12:55 |  -49.5  -74.6  -54.0  118.5   31.4   17.2  -38.9   79.1  -54.0  139.8   -4.0   45.0  -25.8  -57.8  -44.9   61.5  -11.4  169.8   51.0  100.0    0.7  140.1    3.5 -134.1
13:00 |  -48.4  -72.7  -53.7  119.3   29.7   17.8  -40.4   80.1  -53.6  142.4   -5.9   45.1  -27.6  -57.4  -43.4   62.7  -13.3  170.0   50.0  102.0    0.7  140.1    5.4 -134.0
13:05 |  -47.2  -71.0  -53.3  120.1   28.0   18.3  -41.9   81.3  -53.2  145.0   -7.8   45.2  -29.4  -57.0  -41.9   63.9  -15.1  170.1   49.0  104.0    0.8  140.1    7.3 -133.9
13:10 |  -45.9  -69.4  -53.0  120.9   26.2   18.8  -43.3   82.5  -52.6  147.5   -9.7   45.4  -31.2  -56.5  -40.3   64.9  -17.0  170.3   47.9  105.8    0.9  140.1    9.1 -133.7
13:15 |  -44.6  -67.9  -52.5  121.6   24.4   19.2  -44.6   83.9  -52.0  149.9  -11.6   45.5  -32.9  -56.0  -38.7   65.8  -18.8  170.6   46.6  107.5    0.9  140.1   11.0 -133.6



           BEIDOU-3 M    BEIDOU-3 I    BEIDOU-2 G    BEIDOU-3 I    BEIDOU-3 M    BEIDOU-3 M    BEIDOU-3 I    BEIDOU-3 M    BEIDOU-3 M    BEIDOU-3 M    BEIDOU-3 M    BEIDOU-3 G  
           18 (C37)      GSO-1 (C38    8 (C01)       GSO-2 (C39    24 (C46)      23 (C45)      GSO-3 (C40    22 (C44)      21 (C43)      19 (C41)      20 (C42)      2 (C60)    

10:00 |   11.7  -84.2    7.2  115.5    0.0  144.6  -49.0  104.5  -26.1 -113.0  -44.7  132.7   42.6  135.5   50.7   86.4  -12.5   16.1    2.5  -34.4  -56.0   51.5   -1.2   80.1
10:05 |   13.5  -84.0    8.3  115.0    0.1  144.6  -49.6  104.9  -24.4 -112.6  -46.0  134.1   41.8  135.5   51.6   88.6  -10.7   16.3    0.6  -34.3  -56.1   54.4   -1.1   80.1
10:10 |   15.4  -83.8    9.3  114.4    0.1  144.5  -50.2  105.4  -22.6 -112.2  -47.3  135.8   41.0  135.6   52.3   90.9   -8.8   16.4   -1.3  -34.3  -56.1   57.4   -1.1   80.1
10:15 |   17.2  -83.6   10.4  113.8    0.2  144.5  -50.8  105.9  -20.7 -111.9  -48.4  137.5   40.1  135.5   53.0   93.3   -6.9   16.5   -3.3  -34.2  -55.9   60.3   -1.0   80.1
10:20 |   19.1  -83.4   11.4  113.2    0.2  144.5  -51.3  106.5  -18.9 -111.6  -49.5  139.4   39.3  135.5   53.5   95.9   -5.0   16.7   -5.2  -34.2  -55.7   63.2   -1.0   80.1
10:25 |   20.9  -83.1   12.5  112.7    0.3  144.5  -51.8  107.1  -17.1 -111.4  -50.5  141.4   38.4  135.4   53.9   98.5   -3.1   16.8   -7.1  -34.1  -55.2   65.9   -0.9   80.1
10:30 |   22.7  -82.7   13.5  112.1    0.3  144.5  -52.3  107.7  -15.2 -111.2  -51.4  143.6   37.5  135.3   54.2  101.2   -1.2   16.9   -9.0  -34.0  -54.7   68.6   -0.9   80.1
10:35 |   24.5  -82.4   14.6  111.6    0.4  144.5  -52.7  108.4  -13.4 -111.0  -52.2  145.9   36.7  135.2   54.3  103.9    0.7   17.0  -11.0  -34.0  -54.0   71.2   -0.8   80.1
10:40 |   26.3  -82.0   15.6  111.0    0.4  144.5  -53.1  109.1  -11.5 -110.8  -52.8  148.3   35.8  135.0   54.4  106.7    2.5   17.1  -12.9  -33.9  -53.2   73.7   -0.7   80.1
10:45 |   28.0  -81.5   16.7  110.5    0.4  144.5  -53.5  109.9   -9.6 -110.7  -53.4  150.8   34.8  134.8   54.3  109.4    4.4   17.2  -14.8  -33.7  -52.3   75.9   -0.7   80.1
10:50 |   29.8  -81.0   17.7  110.0    0.5  144.5  -53.8  110.7   -7.7 -110.5  -53.9  153.4   33.9  134.6   54.0  112.1    6.3   17.3  -16.7  -33.6  -51.2   78.1   -0.6   80.1
10:55 |   31.5  -80.4   18.7  109.5    0.5  144.5  -54.1  111.5   -5.8 -110.4  -54.2  156.0   33.0  134.4   53.6  114.8    8.2   17.4  -18.6  -33.4  -50.1   80.1   -0.6   80.1
11:00 |   33.1  -79.7   19.8  108.9    0.6  144.5  -54.4  112.3   -3.9 -110.3  -54.4  158.7   32.1  134.1   53.1  117.3   10.1   17.6  -20.4  -33.2  -48.9   81.9   -0.5   80.1
11:05 |   34.8  -79.0   20.8  108.4    0.6  144.5  -54.7  113.2   -2.0 -110.2  -54.4  161.5   31.1  133.8   52.5  119.8   12.0   17.7  -22.3  -33.0  -47.7   83.6   -0.5   80.1
11:10 |   36.4  -78.2   21.8  108.0    0.7  144.5  -54.8  114.1   -0.1 -110.1  -54.3  164.2   30.2  133.6   51.8  122.1   13.8   17.9  -24.2  -32.7  -46.3   85.2   -0.4   80.1
11:15 |   38.0  -77.3   22.8  107.5    0.7  144.5  -55.0  115.0    1.8 -110.0  -54.1  166.9   29.2  133.2   51.0  124.4   15.7   18.1  -26.0  -32.4  -44.9   86.6   -0.3   80.1
11:20 |   39.5  -76.3   23.9  107.0    0.8  144.5  -55.1  115.9    3.6 -109.9  -53.8  169.6   28.2  132.9   50.0  126.5   17.5   18.3  -27.8  -32.0  -43.4   87.8   -0.3   80.1
11:25 |   41.0  -75.2   24.9  106.6    0.8  144.5  -55.2  116.9    5.5 -109.8  -53.3  172.2   27.3  132.6   49.0  128.4   19.4   18.6  -29.6  -31.5  -41.9   89.0   -0.2   80.1
11:30 |   42.5  -74.0   25.9  106.1    0.8  144.5  -55.2  117.8    7.4 -109.6  -52.8  174.7   26.3  132.2   47.9  130.3   21.2   18.9  -31.4  -31.0  -40.4   90.0   -0.2   80.1
11:35 |   43.9  -72.7   26.9  105.7    0.9  144.5  -55.2  118.8    9.3 -109.5  -52.1  177.1   25.3  131.8   46.7  132.0   23.0   19.2  -33.1  -30.5  -38.7   91.0   -0.1   80.1
11:40 |   45.2  -71.3   27.9  105.3    0.9  144.5  -55.2  119.7   11.2 -109.4  -51.3  179.3   24.3  131.4   45.4  133.5   24.8   19.6  -34.9  -29.8  -37.1   91.8   -0.0   80.1
11:45 |   46.5  -69.7   28.9  104.9    1.0  144.5  -55.1  120.7   13.1 -109.2  -50.4 -178.5   23.3  131.0   44.1  135.0   26.6   20.0  -36.6  -29.1  -35.4   92.6    0.0   80.1
11:50 |   47.6  -68.0   29.9  104.5    1.0  144.5  -55.0  121.6   14.9 -109.0  -49.4 -176.5   22.3  130.6   42.7  136.3   28.4   20.5  -38.2  -28.3  -33.7   93.2    0.1   80.1
11:55 |   48.8  -66.2   30.9  104.1    1.0  144.5  -54.8  122.5   16.8 -108.8  -48.3 -174.6   21.3  130.2   41.3  137.5   30.1   21.0  -39.8  -27.4  -31.9   93.8    0.1   80.1
12:00 |   49.8  -64.3   31.8  103.8    1.1  144.5  -54.6  123.4   18.6 -108.6  -47.1 -172.9   20.3  129.8   39.8  138.6   31.8   21.6  -41.4  -26.4  -30.2   94.3    0.2   80.1
12:05 |   50.7  -62.2   32.8  103.5    1.1  144.5  -54.4  124.3   20.5 -108.3  -45.9 -171.3   19.3  129.3   38.2  139.6   33.5   22.3  -43.0  -25.3  -28.4   94.8    0.2   80.1
12:10 |   51.6  -60.0   33.8  103.1    1.2  144.5  -54.1  125.1   22.3 -108.0  -44.5 -169.8   18.3  128.9   36.7  140.5   35.1   23.0  -44.5  -24.1  -26.6   95.2    0.3   80.1
12:15 |   52.3  -57.7   34.7  102.9    1.2  144.5  -53.8  125.9   24.1 -107.6  -43.2 -168.5   17.3  128.4   35.0  141.3   36.7   23.8  -45.9  -22.7  -24.7   95.5    0.4   80.1
12:20 |   52.9  -55.2   35.7  102.6    1.2  144.5  -53.5  126.7   25.9 -107.2  -41.7 -167.2   16.2  127.9   33.4  142.0   38.3   24.7  -47.2  -21.2  -22.9   95.8    0.4   80.1
12:25 |   53.4  -52.7   36.6  102.4    1.3  144.5  -53.1  127.5   27.7 -106.8  -40.3 -166.1   15.2  127.4   31.7  142.7   39.9   25.7  -48.5  -19.5  -21.0   96.1    0.5   80.1
12:30 |   53.8  -50.1   37.5  102.2    1.3  144.5  -52.7  128.2   29.4 -106.3  -38.7 -165.1   14.2  126.9   30.0  143.3   41.4   26.8  -49.8  -17.8  -19.1   96.3    0.5   80.1
12:35 |   54.1  -47.4   38.5  102.0    1.3  144.5  -52.3  128.9   31.1 -105.7  -37.2 -164.2   13.2  126.4   28.3  143.8   42.8   28.1  -50.9  -15.8  -17.2   96.5    0.6   80.1
12:40 |   54.2  -44.7   39.4  101.8    1.4  144.5  -51.8  129.5   32.8 -105.1  -35.6 -163.3   12.1  125.9   26.5  144.3   44.2   29.4  -51.9  -13.7  -15.3   96.7    0.6   80.1
12:45 |   54.2  -41.9   40.3  101.7    1.4  144.5  -51.3  130.1   34.5 -104.4  -33.9 -162.6   11.1  125.4   24.7  144.7   45.5   30.8  -52.9  -11.5  -13.4   96.8    0.7   80.1
12:50 |   54.0  -39.2   41.2  101.6    1.4  144.5  -50.8  130.6   36.1 -103.6  -32.2 -161.9   10.1  124.9   22.9  145.0   46.8   32.4  -53.7   -9.1  -11.5   96.9    0.8   80.1
12:55 |   53.8  -36.6   42.1  101.5    1.5  144.5  -50.2  131.2   37.7 -102.7  -30.5 -161.3    9.0  124.4   21.1  145.4   48.0   34.1  -54.5   -6.5   -9.6   97.0    0.8   80.1
13:00 |   53.4  -33.9   42.9  101.5    1.5  144.5  -49.6  131.6   39.3 -101.7  -28.8 -160.8    8.0  123.9   19.3  145.6   49.1   36.0  -55.1   -3.9   -7.7   97.1    0.9   80.1
13:05 |   52.9  -31.4   43.8  101.5    1.5  144.5  -49.0  132.0   40.8 -100.7  -27.0 -160.3    7.0  123.3   17.5  145.9   50.1   37.9  -55.5   -1.1   -5.7   97.1    0.9   80.1
13:10 |   52.2  -29.0   44.6  101.5    1.6  144.5  -48.4  132.4   42.3  -99.5  -25.3 -159.8    5.9  122.8   15.6  146.1   51.0   40.1  -55.9    1.7   -3.8   97.2    1.0   80.1
13:15 |   51.5  -26.7   45.4  101.6    1.6  144.5  -47.7  132.8   43.7  -98.2  -23.5 -159.5    4.9  122.3   13.8  146.3   51.8   42.3  -56.1    4.6   -1.9   97.2    1.0   80.1



           BEIDOU-3 G    BEIDOU-3 G    BEIDOU-3 M    BEIDOU-3 M  
           3 (C61)       4 (C62)       28 (C50)      26 (C48)   

10:00 |   -0.4  110.6    0.5  160.0  -50.7   89.3   47.7 -163.3
10:05 |   -0.4  110.6    0.4  160.0  -49.7   91.3   48.9 -161.6
10:10 |   -0.4  110.6    0.4  160.0  -48.5   93.2   50.0 -159.7
10:15 |   -0.3  110.6    0.4  160.0  -47.3   94.9   51.1 -157.7
10:20 |   -0.3  110.6    0.3  160.0  -46.0   96.4   52.0 -155.5
10:25 |   -0.3  110.6    0.3  160.0  -44.6   97.8   52.8 -153.2
10:30 |   -0.3  110.6    0.3  160.0  -43.2   99.1   53.6 -150.8
10:35 |   -0.2  110.6    0.3  160.0  -41.7  100.3   54.2 -148.2
10:40 |   -0.2  110.6    0.2  160.0  -40.2  101.4   54.6 -145.5
10:45 |   -0.2  110.6    0.2  160.0  -38.6  102.4   55.0 -142.8
10:50 |   -0.1  110.6    0.2  160.0  -37.0  103.2   55.2 -140.0
10:55 |   -0.1  110.6    0.1  160.0  -35.3  104.0   55.3 -137.2
11:00 |   -0.1  110.6    0.1  160.0  -33.7  104.7   55.3 -134.4
11:05 |   -0.1  110.6    0.1  160.0  -31.9  105.3   55.1 -131.5
11:10 |   -0.0  110.6    0.0  160.0  -30.2  105.9   54.8 -128.8
11:15 |    0.0  110.6   -0.0  160.0  -28.4  106.4   54.3 -126.1
11:20 |    0.0  110.6   -0.0  160.0  -26.6  106.8   53.7 -123.5
11:25 |    0.1  110.6   -0.1  160.0  -24.8  107.2   53.0 -121.1
11:30 |    0.1  110.6   -0.1  160.0  -23.0  107.5   52.2 -118.7
11:35 |    0.1  110.6   -0.1  160.0  -21.2  107.8   51.3 -116.5
11:40 |    0.1  110.6   -0.2  160.0  -19.3  108.1   50.3 -114.4
11:45 |    0.2  110.6   -0.2  160.0  -17.5  108.3   49.2 -112.5
11:50 |    0.2  110.6   -0.2  160.0  -15.6  108.5   48.0 -110.7
11:55 |    0.2  110.6   -0.3  160.0  -13.7  108.6   46.8 -109.1
12:00 |    0.3  110.6   -0.3  160.0  -11.8  108.8   45.5 -107.6
12:05 |    0.3  110.6   -0.3  160.0   -9.9  108.9   44.1 -106.2
12:10 |    0.3  110.6   -0.4  160.0   -8.0  109.0   42.6 -105.0
12:15 |    0.3  110.6   -0.4  160.0   -6.1  109.1   41.1 -103.8
12:20 |    0.4  110.6   -0.4  160.0   -4.2  109.2   39.6 -102.8
12:25 |    0.4  110.6   -0.5  160.0   -2.3  109.3   38.0 -101.9
12:30 |    0.4  110.6   -0.5  160.0   -0.4  109.3   36.4 -101.0
12:35 |    0.4  110.6   -0.5  160.0    1.5  109.4   34.7 -100.3
12:40 |    0.5  110.6   -0.6  160.0    3.5  109.5   33.0  -99.6
12:45 |    0.5  110.6   -0.6  160.0    5.4  109.6   31.3  -99.0
12:50 |    0.5  110.6   -0.6  160.0    7.3  109.6   29.5  -98.5
12:55 |    0.5  110.6   -0.6  160.0    9.2  109.7   27.8  -98.0
13:00 |    0.6  110.6   -0.7  160.0   11.1  109.9   26.0  -97.6
13:05 |    0.6  110.6   -0.7  160.0   13.0  110.0   24.1  -97.3
13:10 |    0.6  110.6   -0.7  160.0   14.9  110.1   22.3  -97.0
13:15 |    0.6  110.6   -0.8  160.0   16.7  110.3   20.5  -96.7
